SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude,New Georeferenced Column
213183796,05/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK HISPANIC,0,QUEENS,114,1006000,214684,40.755915970000046,-73.921495245999949,POINT (-73.92149524599995 40.755915970000046)
212369200,04/24/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,M,BLACK,0,BRONX,43,1018791,240921,40.827888685000062,-73.87519150199995,POINT (-73.87519150199995 40.82788868500006)
212510324,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
212276266,04/22/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,90,998016,196598,40.706290365000029,-73.950350330999981,POINT (-73.95035033099998 40.70629036500003)
212145608,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,F,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212127872,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,NEW YORK,17,993797,215792,40.758978742000068,-73.965540157999953,POINT (-73.96554015799995 40.75897874200007)
213374226,05/21/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,WHITE,0,NEW YORK,28,998743,232539,40.804938090000064,-73.947650726999939,POINT (-73.94765072699994 40.804938090000064)
212148781,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
211671785,04/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,1002295,184332,40.672615329000052,-73.934949719999963,POINT (-73.93494971999996 40.67261532900005)
213268857,05/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,QUEENS,102,1031187,196479,40.705849961000069,-73.830710414999942,POINT (-73.83071041499994 40.70584996100007)
212508037,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
212654870,05/04/2020,PROHIBITS ACTS LIKELY TO SPREAD DISEASE,11.31(A)(2),,,25-44,F,WHITE HISPANIC,0,QUEENS,103,1037130,195345,40.702703884000073,-73.809284340999966,POINT (-73.80928434099997 40.70270388400007)
212635995,05/03/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,NEW YORK,28,996960,232156,40.803889605000052,-73.954091892999941,POINT (-73.95409189299994 40.80388960500005)
212352682,04/24/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE,2,BROOKLYN,90,994026,195548,40.703413669000042,-73.964742956999942,POINT (-73.96474295699994 40.70341366900004)
212508047,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
212375827,04/25/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,F,ASIAN / PACIFIC ISLANDER,0,QUEENS,103,1044340,195973,40.704381569000077,-73.783275237999987,POINT (-73.78327523799999 40.70438156900008)
212145700,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212145701,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212585975,05/01/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,NEW YORK,28,999800,233322,40.807085412000049,-73.943830882999976,POINT (-73.94383088299998 40.80708541200005)
212935864,05/11/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,F,BLACK,1,BRONX,41,1012791,238814,40.822126997000055,-73.896880755999973,POINT (-73.89688075599997 40.822126997000055)
212326753,04/22/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK HISPANIC,2,BRONX,42,1010738,245113,40.839422332000026,-73.904273516999979,POINT (-73.90427351699998 40.83942233200003)
212145707,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
213090110,05/14/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE,0,NEW YORK,28,996406,231991,40.803437505000034,-73.956093284999952,POINT (-73.95609328499995 40.80343750500003)
213274707,05/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,NEW YORK,33,1001867,247420,40.84577652400003,-73.936327339999934,POINT (-73.93632733999993 40.84577652400003)
212768537,05/06/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,NEW YORK,30,998173,239342,40.823611342000049,-73.949695533999943,POINT (-73.94969553399994 40.82361134200005)
212508044,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
212610581,05/02/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,WHITE HISPANIC,0,BRONX,43,1018728,242744,40.832892539000056,-73.875409776999959,POINT (-73.87540977699996 40.832892539000056)
212154911,04/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212145725,04/18/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
212375826,04/25/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,103,1044340,195973,40.704381569000077,-73.783275237999987,POINT (-73.78327523799999 40.70438156900008)
212508045,04/28/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,25-44,M,BLACK,0,BROOKLYN,77,995627,186255,40.677904610000041,-73.958984424999983,POINT (-73.95898442499998 40.67790461000004)
211563562,03/29/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,114,1007465,215324,40.757668881000029,-73.916205149999939,POINT (-73.91620514999994 40.75766888100003)
212375823,04/25/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,45-64,M,BLACK HISPANIC,0,BRONX,41,1015638,236880,40.816809057000057,-73.886603395999941,POINT (-73.88660339599994 40.81680905700006)
212321487,04/23/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,WHITE HISPANIC,0,BROOKLYN,90,996642,197629,40.709122248000028,-73.955304165999962,POINT (-73.95530416599996 40.70912224800003)
212536226,04/30/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,<18,M,WHITE,0,BROOKLYN,90,996678,194432,40.700347184000066,-73.955180215999974,POINT (-73.95518021599997 40.700347184000066)
212145692,04/19/2020,PROHIBITS VIOLATIONS OF ANY EMERGENCY MEASURES ESTABLISHED BY THE MAYOR,3-108,,,18-24,M,BLACK,0,BROOKLYN,69,1011357,170320,40.63413235400003,-73.902337798999952,POINT (-73.90233779899995 40.63413235400003)
